,show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,target_ages,principal_country
4488,81213155,TV Show,"Crazy, Lovely, Cool",United States,"December 15, 2019",2018,TV-MA,1 Season,"International TV Shows, TV Dramas","For a group of charismatic undergraduates, the jolting revelations from a campus blog turn surviving university life into a serious matter.",2019,December,Adults,United States
4489,60021525,Movie,Dil Chahta Hai,India,"December 15, 2019",2001,TV-14,185 min,"Comedies, Dramas, International Movies","Inseparable childhood friends Akash, Sameer and Siddharth are just out of college. Nothing comes between them – until they each fall in love.",2019,December,Teens,India
4490,80057585,Movie,Dil Dhadakne Do,India,"December 15, 2019",2015,TV-14,174 min,"Comedies, Dramas, International Movies","While hosting a shipboard holiday for relatives and friends, a wealthy but dysfunctional family must face the ugly truths under their flawless facade.",2019,December,Teens,India
4491,70059026,Movie,Don,India,"December 15, 2019",2006,TV-MA,169 min,"Action & Adventure, International Movies","A ruthless crime boss and drug lord is nabbed and held captive by the authorities, who send his naïve look-alike to infiltrate the man's gang.",2019,December,Adults,India
4492,70224999,Movie,Don 2,"India, Germany","December 15, 2019",2011,TV-14,148 min,"Action & Adventure, International Movies, Music & Musicals","With Asia under his complete control, criminal mastermind Don turns to Europe, battling the mob bosses of each nation along the way.",2019,December,Teens,India
4493,70278990,Movie,Fukrey,United States,"December 15, 2019",2013,TV-14,135 min,"Action & Adventure, Comedies, Dramas",Four young male friends tackle the challenges and unexpected catastrophes of growing up clueless in this music-packed Bollywood teen drama.,2019,December,Teens,United States
4494,70181734,Movie,Game,India,"December 15, 2019",2011,TV-MA,135 min,"International Movies, Thrillers","A tycoon accuses three strangers of killing his daughter but mysteriously dies before he can expose them, sparking a tangled hunt for the real culprit.",2019,December,Adults,India
4495,80205232,TV Show,Girls und Panzer,Japan,"December 15, 2019",2012,TV-14,1 Season,"Anime Series, International TV Shows",Miho Nishizumi tries to escape her family's tradition of tankery by enrolling at a new high school. Instead she gets back into the sport with friends.,2019,December,Teens,Japan
4496,81135444,Movie,Holy Expectations,United States,"December 15, 2019",2019,TV-PG,89 min,"Children & Family Movies, Comedies, International Movies","With a short life expectancy, a young girl uses faith and her vivid imagination to navigate adversity and create a story that impacts all around her.",2019,December,Older Kids,United States
4497,70254352,Movie,Honeymoon Travels Pvt. Ltd.,India,"December 15, 2019",2007,TV-14,119 min,"Comedies, Dramas, International Movies",This offbeat comedy-drama follows six quirky newlywed couples as they set off on a bus from Mumbai to Goa on their honeymoons.,2019,December,Teens,India
4498,81213153,Movie,Hope: One in a Billion,"United States, South Africa","December 15, 2019",2017,TV-14,81 min,"Documentaries, International Movies, Sports Movies","The remarkable true story of Gift Ngoepe, the first African to play for Major League Baseball, is recounted in this inspiring documentary.",2019,December,Teens,United States
4499,81213148,Movie,Isoken,Nigeria,"December 15, 2019",2017,TV-14,98 min,"Comedies, International Movies, Romantic Movies","Single at 34, Isoken is maneuvered by her mother toward a relationship with a black entrepreneur but finds herself drawn to a white photojournalist.",2019,December,Teens,Nigeria
4500,70134537,Movie,Karthik Calling Karthik,India,"December 15, 2019",2010,TV-14,135 min,"Dramas, International Movies, Thrillers","Unlucky in love and bullied at work, an office drone is resigned to his dead-end life until it’s transformed by mysterious calls from … himself.",2019,December,Teens,India
4501,70001237,Movie,Lakshya,India,"December 15, 2019",2004,TV-14,185 min,"Action & Adventure, Dramas, International Movies","After dropping out of the army, a spoiled teenager reenlists and proves his mettle by becoming an officer just as war breaks out.",2019,December,Teens,India
4502,70114467,Movie,Luck by Chance,India,"December 15, 2019",2009,TV-14,156 min,"Dramas, International Movies, Romantic Movies","When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend.",2019,December,Teens,India
4503,81213149,Movie,Potato Potahto,Ghana,"December 15, 2019",2017,TV-MA,104 min,"Comedies, Dramas, International Movies",A divorced couple decides to continue sharing a home but their already-delicate cohabiting scheme unravels when they begin dating other people.,2019,December,Adults,Ghana
4504,70110883,Movie,Rock On!!,India,"December 15, 2019",2008,TV-14,139 min,"Dramas, International Movies, Music & Musicals","Four friends hoped that their rock band would be a hit. After breaking up, the band members reunite and take another shot at fulfilling their dream.",2019,December,Teens,India
4505,60004509,Movie,Scooby-Doo on Zombie Island,United States,"December 15, 2019",1998,TV-PG,77 min,Children & Family Movies,"When Daphne's TV show does a segment on real monsters, the gang fires up the Mystery Machine and heads to Moonscar Island, where zombies await.",2019,December,Older Kids,United States
4506,81235603,TV Show,Sym-Bionic Titan,United States,"December 15, 2019",2010,TV-PG,1 Season,Kids' TV,"Aliens fleeing their planet land on Earth, pose as teenagers and fight off mutant space monsters by joining forces to become a powerful giant robot.",2019,December,Older Kids,United States
4507,70262614,Movie,Talaash,India,"December 15, 2019",2012,TV-MA,140 min,"Dramas, International Movies, Thrillers","Set in the jumbled landscape of Mumbai, this mystery drama centers on a police inspector who's trying to cope with the collapse of his marriage.",2019,December,Adults,India
4508,60022041,Movie,Tom and Jerry: The Magic Ring,United States,"December 15, 2019",2001,TV-Y7,60 min,"Children & Family Movies, Comedies","When a young wizard leaves Tom to guard his priceless magic ring, Jerry gets the ring stuck on his head, igniting a series of slapstick antics.",2019,December,Older Kids,United States
4509,81213152,Movie,Underdogs,United States,"December 15, 2019",2018,TV-MA,65 min,"Documentaries, International Movies, Music & Musicals",New filmmaker Téo Frank travels the U.S. to create this documentary about underground hip-hop artists doing exceptional work outside the music industry.,2019,December,Adults,United States
4510,70202336,Movie,Zindagi Na Milegi Dobara,India,"December 15, 2019",2011,TV-PG,154 min,"Comedies, Dramas, International Movies",Three friends on an adventurous road trip/bachelor party in Spain learn some lessons about themselves and each other that will change them forever.,2019,December,Older Kids,India
4511,80998331,TV Show,Anjaan: Rural Myths,India,"December 15, 2018",2018,TV-14,1 Season,"International TV Shows, TV Horror, TV Thrillers","Spine-chilling stories of malevolent spirits unfold in villages, jungles and haunted buildings across India.",2018,December,Teens,India
4512,81026453,TV Show,Emogenius,United States,"December 15, 2018",2017,TV-PG,1 Season,Reality TV,"Two pairs of contestants go head-to-head for several rounds, deciphering puzzles and messages comprised of emojis for a chance at a $10,000 prize.",2018,December,Older Kids,United States
4513,81025946,Movie,F.R.E.D.I.,United States,"December 15, 2018",2018,TV-PG,90 min,"Children & Family Movies, Sci-Fi & Fantasy","Venturing into the woods, high schooler James discovers an intelligent robot that he must save from the hands of a businessman with an evil scheme.",2018,December,Older Kids,United States
4514,81026475,TV Show,Idiotest,United States,"December 15, 2018",2014,TV-PG,1 Season,"Reality TV, TV Comedies",Comedian Ben Gleib hosts this game show in which teams of two compete to solve increasingly tough brain teasers. Faster answers mean more money.,2018,December,Older Kids,United States
4515,81036745,Movie,Kita Kita,Philippines,"December 15, 2018",2017,TV-PG,84 min,"International Movies, Romantic Movies","When a tour guide in Japan goes blind after seeing her fiancé’s infidelity, she befriends a fellow Filipino keen to coax her out of the darkness.",2018,December,Older Kids,Philippines
4516,81026478,TV Show,Minute to Win It,United States,"December 15, 2018",2013,TV-PG,1 Season,Reality TV,"In this game show hosted by Olympian Apolo Anton Ohno, contestants compete by completing 60-second challenges using common household items.",2018,December,Older Kids,United States
4517,81034632,Movie,Once in a Lifetime Sessions with George Ezra,United States,"December 15, 2018",2018,TV-14,78 min,"Documentaries, Music & Musicals",English singer-songwriter George Ezra performs his standout songs and speaks about his transformation from aspiring bassist to pop star.,2018,December,Teens,United States
4518,81034633,Movie,Once in a Lifetime Sessions with Kasabian,United States,"December 15, 2018",2018,TV-MA,79 min,"Documentaries, Music & Musicals","Between shots of live performances, Tom Meighan and Sergio Pizzorno of the English rock band talk about the 20-plus years of making music together.",2018,December,Adults,United States
4519,81034634,Movie,Once in a Lifetime Sessions with OneRepublic,United States,"December 15, 2018",2018,TV-PG,73 min,"Documentaries, Music & Musicals","Exclusive interviews, live performances and studio recording sessions offer an intimate look at how OneRepublic became the successful band it is today.",2018,December,Older Kids,United States
4520,81034635,Movie,Once in a Lifetime Sessions with Snow Patrol,United States,"December 15, 2018",2018,TV-MA,83 min,"Documentaries, Music & Musicals","In addition to concert scenes and studio recording sessions, this documentary presents exclusive interviews of the five men from the Irish rock band.",2018,December,Adults,United States
4521,80988832,Movie,Sad Hill Unearthed,Spain,"December 15, 2018",2017,TV-14,83 min,"Documentaries, International Movies","An eclectic group of fans of 1966's ""The Good, the Bad and the Ugly"" attempt to restore the cemetery set in Spain where the movie's climax was filmed.",2018,December,Teens,Spain
4522,80179556,TV Show,Skin Wars: Fresh Paint,United States,"December 15, 2018",2016,TV-14,1 Season,Reality TV,"In each episode of this ""Skin Wars"" spinoff hosted by RuPaul, talented artists from various fields compete in body art for the first time.",2018,December,Teens,United States
4523,80188902,Movie,The Bad Education Movie,United Kingdom,"December 15, 2018",2015,TV-MA,87 min,Comedies,"Britain's most ineffective but caring teacher takes his class to Cornwall for one last school trip, where anything could happen –
 and probably will.",2018,December,Adults,United Kingdom
4524,81045054,Movie,Vanjagar Ulagam,India,"December 15, 2018",2018,TV-MA,145 min,"Dramas, International Movies, Thrillers",Shyam wakes to discover he's suspected in a murder that one journalist believes may have ties to a mysterious gangster.,2018,December,Adults,India
4525,81026477,TV Show,Winsanity,United States,"December 15, 2018",2016,TV-G,1 Season,Reality TV,Actor Donald Faison hosts this game show in which contestants must arrange numerical-based trivia tidbits from largest to smallest for various prizes.,2018,December,Kids,United States
4526,70117674,Movie,1920,India,"December 15, 2017",2008,TV-MA,143 min,"Horror Movies, International Movies, Thrillers",An architect and his wife move into a castle that is slated to become a luxury hotel. But something inside is determined to stop the renovation.,2017,December,Adults,India
4527,80036412,TV Show,A.D. Kingdom and Empire,United States,"December 15, 2017",2015,TV-14,1 Season,TV Dramas,"In the wake of Jesus Christ's crucifixion, his apostles dedicate themselves to spreading his message, risking their freedom and their lives.",2017,December,Teens,United States
4528,70213120,TV Show,Beyblade: Metal Fusion,Japan,"December 15, 2017",2009,TV-Y7,1 Season,"Anime Series, Kids' TV","In this anime adventure series for kids, the forces of good and evil ""blade it out,"" battling each other with enchanted spinning tops.",2017,December,Older Kids,Japan
4529,80214013,TV Show,Black,South Korea,"December 15, 2017",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows","A Grim Reaper, a detective and a woman who foresees death get ensnared in matters of life and death – and dark mysteries of twenty years past.",2017,December,Adults,South Korea
4530,80104116,Movie,Blackway,United States,"December 15, 2017",2015,PG-13,90 min,Thrillers,"Menaced by a psychopath who's got the local cops scared, waitress Lillian turns to a mysterious old logger to help her turn the tables on her stalker.",2017,December,Teens,United States
4531,80197310,Movie,Brave New Jersey,United States,"December 15, 2017",2016,TV-MA,92 min,"Comedies, Independent Movies",Small-town residents mistake an Orson Welles radio broadcast for news about an alien invasion and are emboldened to act as they await an apocalypse.,2017,December,Adults,United States
4532,80220783,Movie,Breaking Free,India,"December 15, 2017",2015,TV-MA,81 min,"Documentaries, International Movies, LGBTQ Movies",One filmmaker’s quest to expose the human rights violations faced by India’s LGBTQ community was a project of passion seven years in the making.,2017,December,Adults,India
4533,80227028,TV Show,Cheuk Wan-Chi: Two Night Stand,United States,"December 15, 2017",2015,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",Writer and stand-up comedian Cheuk Wan-chi cracks wise at the follies of single womanhood and takes on politics in Hong Kong with nuance and flair.,2017,December,Adults,United States
4534,80177441,Movie,Christmas Inheritance,United States,"December 15, 2017",2017,TV-PG,105 min,"Dramas, International Movies, Romantic Movies","To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",2017,December,Older Kids,United States
4535,80218586,Movie,Dark Chocolate (Bengali Version),India,"December 15, 2017",2016,TV-MA,91 min,"Dramas, International Movies, Thrillers","In this Bangla thriller inspired by a true story, the discovery of a charred corpse in the woods leads to a high-profile murder investigation.",2017,December,Adults,India
4536,80210182,Movie,Discovering Bigfoot,United States,"December 15, 2017",2017,TV-MA,111 min,Documentaries,"Follow Todd Standing, Dr. Jeff Meldrum and other researchers into the wilderness, where they try to capture definitive proof of Sasquatch's existence.",2017,December,Adults,United States
4537,80173711,TV Show,Erased,Japan,"December 15, 2017",2017,TV-14,1 Season,"International TV Shows, TV Dramas, TV Mysteries","After finding his mom killed, Satoru's time-traveling ability takes him back 18 years for a chance to prevent her death and those of three classmates.",2017,December,Teens,Japan
4538,80018252,Movie,Freeway: Crack in the System,"United States, Nicaragua","December 15, 2017",2015,R,103 min,Documentaries,"Take in the true account of drug kingpin ""Freeway"" Rick Ross's empire and how the CIA helped him fuel America's  devastating crack cocaine epidemic.",2017,December,Adults,United States
4539,80203788,Movie,Gelo,India,"December 15, 2017",2016,TV-MA,118 min,"Dramas, International Movies",A Punjabi woman who works on a farm must endure the difficulties of living in an oppressive class-based society and a dysfunctional community.,2017,December,Adults,India
4540,80227673,Movie,Kabali (Hindi Version),India,"December 15, 2017",2016,TV-MA,148 min,"Action & Adventure, Dramas, International Movies","In this Hindi version of the Tamil blockbuster, a Tamil gang leader in Kuala Lumpur seeks justice for crimes committed against him and his family.",2017,December,Adults,India
4541,80219340,Movie,Los Niños Héroes de Chapultepec,United States,"December 15, 2017",2017,TV-14,88 min,"Documentaries, International Movies",This documentary pays tribute to the young cadets who gave their lives to defend Mexico against U.S. forces during the battle of Chapultepec Castle.,2017,December,Teens,United States
4542,80218784,Movie,Mantostaan,India,"December 15, 2017",2017,TV-MA,75 min,"Dramas, Independent Movies, International Movies",Four stories by writer Sadaat Hasan Manto culminate in a single gruesome drama that's set during the partitioning of the Indian subcontinent.,2017,December,Adults,India
4543,80218783,Movie,Mantra,India,"December 15, 2017",2017,TV-14,89 min,"Dramas, Independent Movies, International Movies",An Indian business owner struggles to keep his company afloat amid global competition while trying to make up for lost time with his family.,2017,December,Teens,India
4544,80223049,Movie,Muramba,India,"December 15, 2017",2017,TV-14,128 min,"Comedies, Dramas, International Movies",A young man and his parents ponder the reasons behind the recent breakdown of a relationship he was in – and the possibility of reconciliation.,2017,December,Teens,India
4545,80217545,Movie,Pottersville,United States,"December 15, 2017",2017,PG-13,86 min,"Comedies, Independent Movies","A man's drunken romp in a gorilla suit gets him mistaken for Bigfoot, drawing media attention and tourist dollars to his struggling small town.",2017,December,Teens,United States
4546,80203784,Movie,Rise of the Zombie,India,"December 15, 2017",2013,TV-MA,83 min,"Horror Movies, International Movies","A heartbroken wildlife photographer throws himself into his work, only to find himself experiencing strange transformations.",2017,December,Adults,India
4547,80106230,Movie,Seoul Searching,"South Korea, China, United States","December 15, 2017",2015,TV-MA,109 min,"Comedies, Dramas, International Movies",Teens of Korean descent who were born and raised in other countries travel to Seoul to learn about their cultural heritage at a summer camp in 1986.,2017,December,Adults,South Korea
4548,70003680,Movie,"Sexo, Pudor y Lagrimas",Mexico,"December 15, 2017",1999,R,111 min,"Comedies, Dramas, International Movies","Passions flare and alliances form when neighbors Ana and Miguel each start an affair with former lovers, right under their spouses' noses.",2017,December,Adults,Mexico
4549,80216662,Movie,Under an Arctic Sky,United States,"December 15, 2017",2017,TV-14,40 min,"Action & Adventure, Documentaries, Sports Movies","Six fearless surfers travel to the north coast of Iceland to ride waves unlike anything they've ever experienced, captured with high-tech cameras.",2017,December,Teens,United States
4550,80059446,TV Show,Wormwood,United States,"December 15, 2017",2017,TV-14,1 Season,"Crime TV Shows, Docuseries","In this genre-bending tale, Errol Morris explores the mysterious death of a U.S. scientist entangled in a secret Cold War program known as MK-Ultra.",2017,December,Teens,United States
4551,80093295,Movie,3 Türken & ein Baby,Germany,"December 15, 2016",2015,NR,93 min,"Comedies, International Movies",The lives of three dissatisfied brothers running a family bridal shop turn topsy-turvy when one of them has to care for his ex-girlfriend's baby.,2016,December,Adults,Germany
4552,80115112,TV Show,Cannabis,France,"December 15, 2016",2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","When a huge marijuana shipment falls prey to thieves, the aftermath touches players from all ranks of the drug trade between Morocco and Europe.",2016,December,Adults,France
4553,80126211,TV Show,Color of Woman,South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","Two women at a cosmetics company compete for love and success. One uses her brain and diligence, while the other works her beauty and charm.",2016,December,Teens,South Korea
4554,80142450,Movie,Eddie - Strongman,United Kingdom,"December 15, 2016",2015,TV-14,98 min,"Documentaries, Sports Movies",British strongman Eddie Hall wants to be the strongest man in the world. This documentary reveals the grueling life choices that fuel his obsession.,2016,December,Teens,United Kingdom
4555,80139507,Movie,Famous in Ahmedabad,India,"December 15, 2016",2015,TV-14,29 min,"Documentaries, International Movies",Follow an 11-year-old boy as he goes from ordinary child to colorful competitor in his quest for a big win at India’s biggest kite-flying festival.,2016,December,Teens,India
4556,80126185,TV Show,Goodbye My Wife,South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A couple’s five-year marriage is put on the line when each of their first loves comes back hoping for another shot at romance.,2016,December,Teens,South Korea
4557,80126212,TV Show,Happy And,United States,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",This relatable relationship drama explores the real-life trials and joys of married life through the lens of 11 different wives.,2016,December,Teens,United States
4558,80126153,TV Show,Heaven's Garden,South Korea,"December 15, 2016",2011,TV-PG,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","When her husband goes to jail for bankruptcy, a woman takes her two daughters to live with her father, who severed ties with her years ago.",2016,December,Older Kids,South Korea
4559,80087347,TV Show,Humsafar,Pakistan,"December 15, 2016",2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","To fulfill her mother's dying wish, middle-class Khirad marries elite Ashar. But those who disapprove plot to turn Ashar against his wife.",2016,December,Teens,Pakistan
4560,80128756,TV Show,Ice Fantasy,China,"December 15, 2016",2016,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","The Ice Tribe prince journeys to a sacred mountain to vanquish evil but soon finds himself at war with the Fire Tribe, led by his long-lost brother.",2016,December,Teens,China
4561,80066800,TV Show,Immortal Classic,South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","Two renowned culinary families led by legendary food icons battle for the position of greatest chef, while protecting their secret kimchee recipes.",2016,December,Teens,South Korea
4562,80031595,TV Show,K-POP Extreme Survival,South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Seung Yeon decides to chase her dream of becoming a K-pop star and audition for a popular group. There's only one catch: It's a boy band.,2016,December,Teens,South Korea
4563,80126214,TV Show,Miss Panda & Mr. Hedgehog,South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","When a gifted patissier with a gloomy past meets a bright and easygoing café owner, he begins to shed his thorns and learns to love again.",2016,December,Teens,South Korea
4564,80087348,TV Show,Sadqay Tumhare,Pakistan,"December 15, 2016",2014,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","An arranged engagement between a village girl and her city cousin shows signs of true love, but an indiscretion decades ago could doom their romance.",2016,December,Older Kids,Pakistan
4565,80098810,Movie,Sand Storm,"Israel, Germany, France","December 15, 2016",2016,TV-PG,88 min,"Dramas, Independent Movies, International Movies","When a Bedouin patriarch takes a second bride, his first wife chafes against her changing status while his daughter chases her own dreams of autonomy.",2016,December,Older Kids,Israel
4566,80087078,TV Show,Zindagi Gulzar Hai,Pakistan,"December 15, 2016",2012,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Strong-willed, middle-class Kashaf and carefree, wealthy Zaroon meet in college, but before love can take root, they each have some growing up to do.",2016,December,Older Kids,Pakistan
4567,80093812,Movie,Zoom,"Brazil, Canada","December 15, 2016",2015,NR,93 min,"Comedies, Dramas, Independent Movies","Comic book artist Emma draws her ideal man: Edward, the director of a film about a novelist named Michelle, who's writing a book about Emma.",2016,December,Adults,Brazil
4568,80085567,Movie,The Monster of Mangatiti,New Zealand,"December 15, 2015",2015,TV-MA,70 min,Dramas,Real events are dramatized in the unthinkable story of a resilient teenager held prisoner by a seasoned predator on a remote farm in the 1980s.,2015,December,Adults,New Zealand
4569,80092409,Movie,This Was Tomorrow,Belgium,"December 15, 2015",2015,NR,77 min,"Documentaries, International Movies, Music & Musicals","The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.",2015,December,Adults,Belgium
4570,81042804,TV Show,Hymn of Death,South Korea,"December 14, 2018",2018,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","During the Japanese colonial period, married playwright Kim U-jin falls in love with soprano Yun Sim-deok, one of Korea’s notable New Women.",2018,December,Teens,South Korea
4571,80240817,TV Show,Inside the Real Narcos,United States,"December 14, 2018",2018,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries","Exposing a rarely seen perspective on the drug wars, ex-Special Forces commando Jason Fox interviews dangerous traffickers and cartel members.",2018,December,Adults,United States
4572,80240715,Movie,ROMA,"Mexico, United States","December 14, 2018",2018,R,135 min,"Dramas, Independent Movies, International Movies","Director Alfonso Cuarón delivers a vivid, emotional portrait of domestic life and social hierarchy set against Mexico's political turmoil of the 1970s.",2018,December,Adults,Mexico
4573,80222301,Movie,Samson,"South Africa, United States","December 14, 2018",2018,PG-13,109 min,"Action & Adventure, Dramas, Faith & Spirituality",The Biblical story of Samson becomes this sword-and-sandals epic about an Israelite warrior whose God-given brawn is undone by a beautiful temptress.,2018,December,Teens,South Africa
4574,80207046,TV Show,Sunderland 'Til I Die,United Kingdom,"December 14, 2018",2018,TV-MA,1 Season,"British TV Shows, Docuseries, International TV Shows",This docuseries follows English soccer club Sunderland through the 2017-18 season as they try to bounce back after relegation from the Premier League.,2018,December,Adults,United Kingdom
4575,80216124,TV Show,The Fix,United States,"December 14, 2018",2018,TV-MA,1 Season,TV Comedies,"Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",2018,December,Adults,United States
4576,80187030,TV Show,The Innocent Man,United States,"December 14, 2018",2018,TV-MA,1 Season,"Crime TV Shows, Docuseries","This documentary adaptation of John Grisham's only nonfiction book raises troubling questions about two murder cases in Ada, Oklahoma, in the 1980s.",2018,December,Adults,United States
4577,80191239,TV Show,Tidelands,Australia,"December 14, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Ex-con Cal McTeer's return to her hometown of Orphelin Bay blows the lid off a generations-long conspiracy of silence around murder, drugs and Sirens.",2018,December,Adults,Australia
4578,80104182,Movie,At All Costs,United States,"December 14, 2016",2016,TV-MA,81 min,"Documentaries, Sports Movies",This revealing documentary explores how the high-stakes world of Amateur Athletic Union basketball has professionalized youth sports in America.,2016,December,Adults,United States
4579,81001887,Movie,6 Underground,United States,"December 13, 2019",2019,R,129 min,"Action & Adventure, Dramas","After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",2019,December,Adults,United States
4580,81172747,Movie,A Trip to Jamaica,Nigeria,"December 13, 2019",2016,TV-MA,99 min,"Comedies, International Movies",A newly engaged couple's romantic vacation in Jamaica turns into a mischievous adventure that tests their union in wild and unexpected ways.,2019,December,Adults,Nigeria
4581,81172757,Movie,My Wife and I,Nigeria,"December 13, 2019",2017,TV-MA,100 min,"Comedies, International Movies, Romantic Movies","When a couple leaning toward divorce meets with a pastor for counseling, an unexpected development shakes up their marriage.",2019,December,Adults,Nigeria
4582,81172903,Movie,Okafor's Law,Nigeria,"December 13, 2019",2016,TV-MA,110 min,"Comedies, International Movies, Romantic Movies",An unapologetic lothario sets out to seduce three ex-flames – but gets an unexpected education in love along the way.,2019,December,Adults,Nigeria
4583,81172904,Movie,Seven and a half dates,United States,"December 13, 2019",2018,TV-14,107 min,"Dramas, International Movies, Romantic Movies","Engrossed in her career, a young woman reluctantly yields to her father's plan to set her up on 10 dates to find a suitable husband.",2019,December,Teens,United States
4584,70243446,Movie,Silent Hill: Revelation,"Canada, France, United States","December 13, 2019",2012,R,94 min,Horror Movies,"Haunted by nightmares and her father's disappearance, Heather goes on the hunt for him – and discovers a disturbing truth about her own identity.",2019,December,Adults,Canada
4585,81210770,Movie,The 9th Precinct,Taiwan,"December 13, 2019",2019,TV-14,95 min,"International Movies, Thrillers",An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.,2019,December,Teens,Taiwan
4586,81172864,Movie,Zero Hour,United States,"December 13, 2019",2018,TV-14,89 min,"International Movies, Thrillers","After his father passes, the heir to a retail empire returns to take over the family business but faces a controversy involving laundering and murder.",2019,December,Teens,United States
4587,80091880,TV Show,Tokyo Trial,"Canada, Japan, Netherlands","December 13, 2016",2017,TV-14,1 Season,"International TV Shows, TV Dramas","In the wake of World War II, 11 Allied judges are tasked with weighing the fates of Japanese war criminals in a tense international trial.",2016,December,Teens,Canada
4588,81060232,Movie,Jack Whitehall: Christmas with My Father,United Kingdom,"December 12, 2019",2019,TV-MA,65 min,Stand-Up Comedy,"Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests.",2019,December,Adults,United Kingdom
4589,80996957,TV Show,Back Street Girls -GOKUDOLS-,Japan,"December 12, 2018",2018,TV-MA,1 Season,"Anime Series, International TV Shows","To pay for an epic blunder, three yakuza brothers are forced to alter their bodies, form a girl group and break into the underground J-Pop idol scene.",2018,December,Adults,Japan
4590,81010212,Movie,"Out of Many, One",United States,"December 12, 2018",2018,TV-PG,35 min,Documentaries,"In this documentary short, a diverse group of men and women discuss their personal journeys as they prepare for the U.S. citizenship test.",2018,December,Older Kids,United States
4591,80158871,Movie,Judd Apatow: The Return,United States,"December 12, 2017",2017,TV-MA,70 min,Stand-Up Comedy,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",2017,December,Adults,United States
4592,80139397,Movie,The Trip to Spain,United Kingdom,"December 12, 2017",2016,TV-MA,108 min,Comedies,Comedians Steve Coogan and Rob Brydon gorge on local delicacies and celebrity impressions as they reunite for a hilarious road trip through Spain.,2017,December,Adults,United Kingdom
4593,80107019,Movie,The Unknown Girl,"Belgium, France","December 12, 2017",2016,TV-MA,106 min,"Dramas, International Movies",A guilt-ridden doctor in a Belgian town tries to uncover the identity of a woman who died after being turned away from her office.,2017,December,Adults,Belgium
4594,80191835,Movie,Viceroy's House,"United Kingdom, India, Sweden","December 12, 2017",2017,NR,106 min,Dramas,"As viceroy Lord Mountbatten arrives in Delhi to oversee a transfer of power from Britain to India in 1947, war looms between religious factions.",2017,December,Adults,United Kingdom
4595,70267802,Movie,Blackfish,United States,"December 12, 2016",2013,PG-13,83 min,Documentaries,"This fascinating documentary examines the life of performing killer whale Tilikum, who has caused the deaths of several people while in captivity.",2016,December,Teens,United States
4596,80124728,Movie,Ricardo O'Farrill: Abrazo navideño,Mexico,"December 12, 2016",2016,TV-MA,31 min,Stand-Up Comedy,"The expressive Ricardo O'Farrill uses his astute comedic sensibilities to tease Christmas traditions, and not even Santa Claus escapes unscathed.",2016,December,Adults,Mexico
4597,80020772,Movie,Get Santa,"United Kingdom, United States","December 12, 2014",2014,PG,103 min,"Children & Family Movies, Comedies","When Santa gets arrested for trespassing after crashing his sleigh, it's up to a father-son team to spring him from jail and save Christmas.",2014,December,Older Kids,United Kingdom
4598,70290567,Movie,The Short Game,United States,"December 12, 2013",2013,PG,100 min,"Children & Family Movies, Documentaries, Sports Movies","They are fiercely competitive athletes, determined to become champions on one of the world's toughest golf courses. And they're still in grade school.",2013,December,Older Kids,United States
